Frame	Candidate	Score
4	(0.27, 0.133, 0.238, 0.546, 0.144)	-1070.86719271
2	(0.184, 0.082, 0.327, 0.133, 0.238)	-1140.63823915
0	(0.149, 0.132, 0.36, 0.139, 0.261)	-1114.41868975
0	(0.135, 0.277, 0.244, 0.27, 0.133)	-1117.60722872
0	(0.132, 0.14, 0.248, 0.118, 0.238)	-1131.34529868
0	(0.144, 0.139, 0.332, 0.14, 0.27)	-1116.25549926
4	(0.149, 0.132, 0.277, 0.139, 0.357)	-1154.22671517
2	(0.132, 0.14, 0.248, 0.118, 0.238)	-1138.77018646
0	(0.184, 0.392, 0.14, 0.27, 0.353)	-1108.64826025
2	(0.144, 0.139, 0.332, 0.14, 0.27)	-1119.172327
1	(0.184, 0.305, 0.149, 0.132, 0.396)	-1057.90452553
3	(0.144, 0.139, 0.332, 0.14, 0.27)	-1204.65028302
1	(0.144, 0.184, 0.404, 0.132, 0.396)	-1049.05905643
3	(0.144, 0.184, 0.392, 0.248, 0.386)	-1069.688269
1	(0.132, 0.244, 0.184, 0.392, 0.242)	-1068.509361
0	(0.149, 0.132, 0.36, 0.082, 0.392)	-1123.299693
0	(0.135, 0.149, 0.27, 0.238, 0.121)	-1122.95701241
3	(0.132, 0.244, 0.144, 0.305, 0.082)	-1232.16864285
1	(0.132, 0.14, 0.242, 0.305, 0.184)	-1068.08122897
1	(0.184, 0.392, 0.242, 0.135, 0.396)	-1041.97237917
3	(0.135, 0.149, 0.27, 0.238, 0.121)	-1244.65903197
3	(0.135, 0.277, 0.244, 0.14, 0.248)	-1155.53800538
3	(0.149, 0.132, 0.36, 0.082, 0.392)	-1133.60317094
2	(0.135, 0.149, 0.27, 0.238, 0.121)	-1123.71770746
0	(0.135, 0.149, 0.14, 0.133, 0.118)	-1187.93255548
4	(0.144, 0.184, 0.392, 0.248, 0.386)	-1141.94254464
3	(0.132, 0.244, 0.184, 0.392, 0.242)	-1128.99862504
2	(0.139, 0.241, 0.149, 0.27, 0.133)	-1145.27535693
4	(0.149, 0.132, 0.36, 0.139, 0.261)	-1182.43366635
1	(0.135, 0.149, 0.14, 0.133, 0.118)	-1104.51340485
1	(0.144, 0.241, 0.082, 0.411, 0.238)	-1051.72631085
2	(0.135, 0.144, 0.184, 0.082, 0.332)	-1134.48331484
0	(0.135, 0.277, 0.244, 0.14, 0.248)	-1101.26653791
2	(0.135, 0.149, 0.14, 0.133, 0.118)	-1331.90949522
3	(0.135, 0.149, 0.14, 0.133, 0.118)	-1415.98060407
1	(0.139, 0.082, 0.392, 0.242, 0.149)	-1058.44398764
4	(0.135, 0.144, 0.184, 0.082, 0.332)	-1215.56072055
0	(0.139, 0.082, 0.392, 0.242, 0.149)	-1100.06076294
0	(0.135, 0.144, 0.139, 0.082, 0.411)	-1144.58952606
0	(0.144, 0.241, 0.082, 0.392, 0.248)	-1097.9972791
4	(0.135, 0.277, 0.244, 0.27, 0.133)	-1204.52710967
1	(0.149, 0.132, 0.36, 0.139, 0.261)	-1051.37405812
2	(0.139, 0.082, 0.392, 0.242, 0.149)	-1228.84297728
2	(0.184, 0.392, 0.14, 0.27, 0.353)	-1055.42590424
1	(0.132, 0.14, 0.248, 0.118, 0.238)	-1084.50600082
1	(0.149, 0.132, 0.277, 0.139, 0.357)	-1061.20653227
4	(0.144, 0.244, 0.27, 0.238, 0.55)	-1032.68797102
0	(0.149, 0.132, 0.27, 0.261, 0.184)	-1110.15395802
0	(0.149, 0.132, 0.277, 0.139, 0.357)	-1118.04507651
4	(0.149, 0.132, 0.27, 0.261, 0.184)	-1198.16042509
1	(0.149, 0.132, 0.27, 0.261, 0.184)	-1064.72433574
0	(0.144, 0.244, 0.132, 0.27, 0.327)	-1105.32262441
4	(0.132, 0.14, 0.248, 0.118, 0.238)	-1217.07917749
0	(0.139, 0.241, 0.149, 0.27, 0.133)	-1115.38633983
2	(0.144, 0.244, 0.132, 0.27, 0.327)	-1028.572051
0	(0.184, 0.082, 0.332, 0.149, 0.353)	-1113.45400921
1	(0.139, 0.082, 0.305, 0.135, 0.27)	-1072.83279029
3	(0.27, 0.14, 0.27, 0.238, 0.55)	-1079.95644586
0	(0.135, 0.144, 0.184, 0.082, 0.332)	-1149.610817
1	(0.135, 0.144, 0.184, 0.082, 0.332)	-1076.68385922
0	(0.139, 0.082, 0.305, 0.135, 0.27)	-1122.86427831
0	(0.132, 0.244, 0.184, 0.392, 0.242)	-1111.17615222
4	(0.184, 0.305, 0.149, 0.132, 0.396)	-1111.15744665
4	(0.135, 0.149, 0.27, 0.238, 0.121)	-1205.15681918
1	(0.149, 0.132, 0.36, 0.082, 0.392)	-1053.86931297
4	(0.184, 0.082, 0.332, 0.149, 0.353)	-1205.2805516
2	(0.184, 0.305, 0.149, 0.14, 0.248)	-1198.54954953
3	(0.139, 0.082, 0.305, 0.135, 0.27)	-1235.20953482
2	(0.132, 0.244, 0.184, 0.392, 0.242)	-1044.59051886
4	(0.149, 0.132, 0.36, 0.082, 0.392)	-1185.45183673
3	(0.132, 0.149, 0.241, 0.082, 0.184)	-1340.68944862
2	(0.149, 0.132, 0.277, 0.139, 0.357)	-1093.84303379
4	(0.132, 0.14, 0.242, 0.305, 0.184)	-1165.34422749
3	(0.132, 0.14, 0.248, 0.118, 0.238)	-1252.78790463
2	(0.132, 0.149, 0.241, 0.139, 0.184)	-1163.97247246
3	(0.135, 0.144, 0.244, 0.27, 0.133)	-1221.36458532
1	(0.27, 0.133, 0.238, 0.546, 0.144)	-1024.20224344
2	(0.184, 0.082, 0.332, 0.149, 0.353)	-1135.28267811
3	(0.149, 0.132, 0.277, 0.139, 0.357)	-1187.51417008
1	(0.132, 0.14, 0.242, 0.241, 0.082)	-1088.73503832
4	(0.135, 0.149, 0.14, 0.133, 0.118)	-1435.40875375
0	(0.132, 0.14, 0.242, 0.241, 0.082)	-1126.86223796
2	(0.135, 0.144, 0.244, 0.27, 0.133)	-1124.01538623
2	(0.27, 0.133, 0.238, 0.546, 0.144)	-1047.11328056
2	(0.132, 0.14, 0.242, 0.241, 0.082)	-1178.65090973
3	(0.27, 0.133, 0.238, 0.546, 0.144)	-1177.34865724
2	(0.144, 0.135, 0.36, 0.327, 0.14)	-1126.77771264
0	(0.149, 0.14, 0.248, 0.121, 0.55)	-1123.88061999
1	(0.144, 0.135, 0.36, 0.327, 0.14)	-1054.77649333
3	(0.184, 0.305, 0.149, 0.132, 0.396)	-1160.3360161
3	(0.149, 0.14, 0.248, 0.121, 0.55)	-1086.65629827
1	(0.132, 0.14, 0.248, 0.431, 0.184)	-1048.48288792
1	(0.184, 0.305, 0.149, 0.14, 0.248)	-1073.90313469
4	(0.144, 0.139, 0.332, 0.14, 0.27)	-1186.91981381
0	(0.184, 0.305, 0.149, 0.132, 0.396)	-1103.2841577
1	(0.144, 0.139, 0.332, 0.14, 0.27)	-1054.59916306
3	(0.144, 0.135, 0.36, 0.327, 0.14)	-1165.41634638
4	(0.139, 0.082, 0.392, 0.242, 0.149)	-1311.67382933
3	(0.132, 0.14, 0.248, 0.431, 0.184)	-1140.17413742
1	(0.132, 0.149, 0.241, 0.139, 0.184)	-1082.01349004
0	(0.144, 0.135, 0.36, 0.327, 0.14)	-1096.10713204
3	(0.149, 0.132, 0.27, 0.261, 0.184)	-1220.97769312
1	(0.144, 0.244, 0.132, 0.27, 0.327)	-1057.42525607
2	(0.184, 0.305, 0.149, 0.132, 0.396)	-1069.46220007
1	(0.184, 0.082, 0.332, 0.149, 0.353)	-1051.94451076
1	(0.27, 0.14, 0.27, 0.238, 0.55)	-1015.61475115
2	(0.27, 0.133, 0.238, 0.546, 0.184)	-1046.72610946
1	(0.27, 0.133, 0.238, 0.546, 0.184)	-1014.15407867
3	(0.139, 0.082, 0.392, 0.242, 0.149)	-1305.26707849
3	(0.144, 0.244, 0.132, 0.27, 0.327)	-1083.79631713
3	(0.132, 0.149, 0.241, 0.139, 0.184)	-1268.55533714
0	(0.132, 0.149, 0.241, 0.139, 0.184)	-1123.37096386
4	(0.144, 0.244, 0.27, 0.133, 0.27)	-1195.88751185
3	(0.144, 0.184, 0.404, 0.14, 0.133)	-1291.64497352
2	(0.149, 0.132, 0.27, 0.261, 0.184)	-1121.3073187
2	(0.149, 0.132, 0.36, 0.082, 0.392)	-1102.48302495
1	(0.132, 0.244, 0.144, 0.242, 0.248)	-1054.64768395
0	(0.132, 0.14, 0.242, 0.305, 0.184)	-1111.15327153
4	(0.27, 0.14, 0.27, 0.238, 0.55)	-1038.3384217
2	(0.139, 0.082, 0.305, 0.135, 0.27)	-1191.31156667
3	(0.132, 0.14, 0.242, 0.305, 0.184)	-1157.38903211
2	(0.132, 0.14, 0.242, 0.305, 0.184)	-1131.12174817
1	(0.149, 0.14, 0.248, 0.121, 0.55)	-1045.75202234
2	(0.132, 0.244, 0.184, 0.082, 0.327)	-1107.78579864
4	(0.132, 0.244, 0.184, 0.392, 0.242)	-1048.43005942
2	(0.139, 0.327, 0.14, 0.132, 0.396)	-1082.25563481
3	(0.139, 0.327, 0.14, 0.132, 0.396)	-1154.57858163
3	(0.132, 0.244, 0.184, 0.082, 0.327)	-1191.73407639
0	(0.144, 0.184, 0.404, 0.14, 0.133)	-1115.69979592
3	(0.184, 0.082, 0.332, 0.149, 0.353)	-1157.59980972
3	(0.139, 0.241, 0.149, 0.132, 0.396)	-1146.10418237
2	(0.144, 0.184, 0.404, 0.14, 0.133)	-1078.74996876
4	(0.184, 0.082, 0.332, 0.132, 0.396)	-1197.49958401
0	(0.135, 0.144, 0.244, 0.27, 0.133)	-1116.91391598
2	(0.132, 0.14, 0.248, 0.431, 0.184)	-1104.30523444
4	(0.144, 0.184, 0.404, 0.14, 0.133)	-1209.01692135
4	(0.132, 0.244, 0.184, 0.082, 0.327)	-1222.12448561
3	(0.144, 0.244, 0.27, 0.133, 0.27)	-1175.85488883
0	(0.132, 0.14, 0.248, 0.431, 0.184)	-1103.926409
4	(0.135, 0.144, 0.244, 0.27, 0.133)	-1205.51451
3	(0.132, 0.14, 0.242, 0.241, 0.082)	-1284.90808578
1	(0.139, 0.241, 0.242, 0.14, 0.132)	-1082.38720902
2	(0.27, 0.14, 0.27, 0.238, 0.55)	-1043.15241494
1	(0.139, 0.327, 0.14, 0.132, 0.432)	-1052.56646837
0	(0.139, 0.241, 0.149, 0.132, 0.396)	-1120.46257211
1	(0.135, 0.144, 0.244, 0.27, 0.133)	-1085.00611572
1	(0.132, 0.149, 0.241, 0.082, 0.184)	-1086.7601264
2	(0.144, 0.244, 0.27, 0.133, 0.27)	-1047.22552854
2	(0.139, 0.327, 0.14, 0.132, 0.432)	-1065.79441693
1	(0.144, 0.139, 0.327, 0.248, 0.121)	-1075.86408279
3	(0.149, 0.244, 0.184, 0.392, 0.133)	-1182.98331373
1	(0.139, 0.241, 0.149, 0.132, 0.396)	-1062.17806348
3	(0.27, 0.133, 0.238, 0.546, 0.184)	-1162.70005696
0	(0.27, 0.14, 0.27, 0.238, 0.55)	-1097.24135263
3	(0.139, 0.327, 0.14, 0.132, 0.432)	-1138.89291753
3	(0.139, 0.241, 0.242, 0.14, 0.132)	-1261.78835051
4	(0.144, 0.244, 0.132, 0.27, 0.327)	-1049.65362261
1	(0.132, 0.244, 0.184, 0.082, 0.327)	-1077.21966225
4	(0.132, 0.149, 0.241, 0.139, 0.184)	-1243.67056119
0	(0.132, 0.149, 0.241, 0.082, 0.184)	-1145.21622173
2	(0.144, 0.139, 0.327, 0.248, 0.121)	-1131.36975934
0	(0.132, 0.244, 0.144, 0.242, 0.248)	-1109.42229319
0	(0.149, 0.244, 0.184, 0.411, 0.238)	-1110.1249903
3	(0.184, 0.305, 0.149, 0.14, 0.248)	-1180.96033735
2	(0.132, 0.149, 0.241, 0.082, 0.184)	-1201.17335216
1	(0.149, 0.244, 0.184, 0.411, 0.238)	-1055.27399377
4	(0.132, 0.149, 0.241, 0.082, 0.184)	-1306.00509246
4	(0.139, 0.082, 0.305, 0.135, 0.27)	-1289.22689096
2	(0.184, 0.392, 0.242, 0.149, 0.27)	-1107.46712851
3	(0.184, 0.082, 0.332, 0.132, 0.396)	-1148.44989766
2	(0.149, 0.244, 0.184, 0.392, 0.133)	-1049.95031185
4	(0.144, 0.139, 0.327, 0.248, 0.121)	-1201.57293478
3	(0.132, 0.244, 0.144, 0.242, 0.248)	-1156.02040301
1	(0.27, 0.133, 0.118, 0.386, 0.149)	-1036.20594322
4	(0.27, 0.242, 0.149, 0.332, 0.357)	-1115.21343875
1	(0.144, 0.135, 0.36, 0.082, 0.392)	-1055.25694411
3	(0.144, 0.135, 0.36, 0.082, 0.392)	-1133.78847573
0	(0.27, 0.133, 0.118, 0.386, 0.149)	-1112.65004301
2	(0.139, 0.241, 0.242, 0.14, 0.132)	-1182.24977235
0	(0.149, 0.244, 0.184, 0.392, 0.133)	-1113.63303499
4	(0.139, 0.327, 0.14, 0.132, 0.432)	-1109.55308123
1	(0.139, 0.327, 0.242, 0.305, 0.432)	-1018.68543261
0	(0.184, 0.305, 0.149, 0.14, 0.248)	-1103.12876504
1	(0.149, 0.244, 0.184, 0.392, 0.133)	-1083.2469796
4	(0.132, 0.14, 0.242, 0.241, 0.082)	-1248.80602497
4	(0.184, 0.305, 0.149, 0.14, 0.248)	-1229.55863606
4	(0.144, 0.135, 0.36, 0.327, 0.14)	-1202.34080038
4	(0.149, 0.244, 0.184, 0.392, 0.133)	-1135.8249779
2	(0.135, 0.132, 0.14, 0.248, 0.118)	-1217.07256056
1	(0.144, 0.241, 0.327, 0.14, 0.132)	-1073.22107214
2	(0.144, 0.241, 0.327, 0.14, 0.132)	-1100.21331436
1	(0.139, 0.327, 0.14, 0.132, 0.396)	-1054.98144295
0	(0.139, 0.327, 0.14, 0.132, 0.396)	-1100.71317431
0	(0.27, 0.242, 0.149, 0.332, 0.357)	-1107.99728377
4	(0.135, 0.132, 0.14, 0.248, 0.118)	-1310.55752101
1	(0.135, 0.132, 0.14, 0.248, 0.118)	-1091.6974111
3	(0.27, 0.242, 0.149, 0.332, 0.357)	-1094.74582608
2	(0.149, 0.244, 0.184, 0.411, 0.238)	-1044.64183289
1	(0.144, 0.244, 0.27, 0.133, 0.27)	-1064.26592274
0	(0.144, 0.241, 0.327, 0.14, 0.132)	-1112.24574948
1	(0.144, 0.184, 0.404, 0.14, 0.133)	-1065.60271739
2	(0.144, 0.184, 0.404, 0.14, 0.27)	-1076.70316996
3	(0.144, 0.241, 0.327, 0.14, 0.132)	-1242.74209499
3	(0.149, 0.244, 0.184, 0.411, 0.238)	-1134.37457951
0	(0.132, 0.244, 0.184, 0.082, 0.327)	-1131.09858647
2	(0.132, 0.244, 0.144, 0.242, 0.248)	-1074.16024949
3	(0.27, 0.133, 0.118, 0.386, 0.149)	-1181.50207426
0	(0.184, 0.392, 0.242, 0.149, 0.27)	-1098.75896347
4	(0.132, 0.244, 0.144, 0.242, 0.248)	-1162.81510624
4	(0.184, 0.392, 0.242, 0.149, 0.27)	-1129.69564298
0	(0.144, 0.244, 0.27, 0.133, 0.27)	-1108.87121545
0	(0.135, 0.132, 0.14, 0.248, 0.118)	-1131.35097921
0	(0.27, 0.133, 0.27, 0.149, 0.144)	-1121.55678691
4	(0.139, 0.327, 0.242, 0.305, 0.432)	-1062.99506162
1	(0.27, 0.133, 0.27, 0.149, 0.144)	-1070.83150506
4	(0.144, 0.184, 0.404, 0.14, 0.27)	-1179.11029294
4	(0.139, 0.327, 0.14, 0.132, 0.396)	-1122.18498188
4	(0.144, 0.241, 0.327, 0.14, 0.132)	-1225.54656111
4	(0.139, 0.241, 0.242, 0.14, 0.132)	-1299.03192608
0	(0.184, 0.082, 0.332, 0.132, 0.396)	-1115.61930449
0	(0.139, 0.241, 0.149, 0.14, 0.27)	-1118.82933795
2	(0.139, 0.241, 0.149, 0.132, 0.396)	-1054.41955758
2	(0.149, 0.14, 0.248, 0.121, 0.55)	-1079.1321909
4	(0.135, 0.277, 0.184, 0.082, 0.327)	-1192.11108613
4	(0.139, 0.241, 0.149, 0.132, 0.396)	-1112.75121055
4	(0.149, 0.14, 0.248, 0.121, 0.55)	-1035.9414852
1	(0.139, 0.241, 0.149, 0.14, 0.27)	-1067.80127846
0	(0.144, 0.184, 0.404, 0.14, 0.27)	-1113.31445806
2	(0.149, 0.132, 0.277, 0.139, 0.082)	-1220.75768634
1	(0.144, 0.184, 0.404, 0.14, 0.27)	-1049.22107295
0	(0.149, 0.132, 0.277, 0.139, 0.082)	-1128.72647832
4	(0.132, 0.14, 0.248, 0.431, 0.184)	-1056.93614916
3	(0.184, 0.392, 0.242, 0.149, 0.27)	-1128.43437241
1	(0.184, 0.392, 0.242, 0.149, 0.27)	-1047.17127193
3	(0.149, 0.132, 0.277, 0.139, 0.082)	-1371.47817167
2	(0.184, 0.082, 0.332, 0.132, 0.396)	-1114.37814834
0	(0.27, 0.133, 0.238, 0.546, 0.184)	-1071.99545903
3	(0.135, 0.277, 0.184, 0.082, 0.327)	-1218.68528421
0	(0.144, 0.139, 0.327, 0.248, 0.121)	-1128.18756135
4	(0.27, 0.133, 0.238, 0.546, 0.184)	-1067.56041847
3	(0.144, 0.139, 0.327, 0.133, 0.238)	-1249.72535817
0	(0.139, 0.327, 0.14, 0.132, 0.432)	-1100.81192005
0	(0.27, 0.14, 0.149, 0.241, 0.357)	-1110.68465844
1	(0.27, 0.242, 0.149, 0.332, 0.357)	-1021.58461084
4	(0.27, 0.133, 0.27, 0.149, 0.144)	-1205.32920181
1	(0.184, 0.082, 0.332, 0.132, 0.396)	-1049.89122775
3	(0.139, 0.241, 0.149, 0.14, 0.27)	-1222.13354726
2	(0.144, 0.135, 0.36, 0.082, 0.392)	-1110.05493752
0	(0.139, 0.241, 0.242, 0.14, 0.132)	-1115.82788231
2	(0.139, 0.241, 0.149, 0.14, 0.27)	-1132.20997886
4	(0.149, 0.132, 0.277, 0.139, 0.082)	-1315.96361304
1	(0.184, 0.082, 0.241, 0.242, 0.14)	-1079.74307296
3	(0.135, 0.132, 0.14, 0.248, 0.118)	-1319.49279485
4	(0.27, 0.133, 0.118, 0.386, 0.149)	-1177.17482412
2	(0.144, 0.149, 0.14, 0.133, 0.357)	-1102.14895343
4	(0.184, 0.082, 0.241, 0.242, 0.14)	-1222.32782105
2	(0.27, 0.242, 0.149, 0.332, 0.357)	-1046.63886496
4	(0.144, 0.135, 0.36, 0.082, 0.392)	-1188.57795272
4	(0.144, 0.184, 0.082, 0.332, 0.132)	-1277.42723261
2	(0.144, 0.139, 0.327, 0.133, 0.238)	-1116.23242229
1	(0.27, 0.14, 0.149, 0.241, 0.357)	-1029.91139632
2	(0.144, 0.184, 0.082, 0.332, 0.132)	-1148.26849307
1	(0.135, 0.144, 0.139, 0.327, 0.248)	-1054.97871252
0	(0.144, 0.149, 0.14, 0.248, 0.121)	-1121.54862031
3	(0.27, 0.14, 0.149, 0.241, 0.357)	-1154.89698517
3	(0.144, 0.139, 0.327, 0.248, 0.121)	-1251.95631381
0	(0.144, 0.135, 0.36, 0.082, 0.392)	-1124.99913856
4	(0.144, 0.139, 0.327, 0.133, 0.238)	-1189.36393123
1	(0.184, 0.305, 0.241, 0.332, 0.14)	-1071.37091339
2	(0.27, 0.133, 0.27, 0.149, 0.144)	-1135.91239222
3	(0.27, 0.133, 0.27, 0.149, 0.144)	-1228.66686878
4	(0.149, 0.244, 0.184, 0.411, 0.238)	-1035.11864584
3	(0.184, 0.305, 0.241, 0.332, 0.14)	-1158.66761353
0	(0.135, 0.144, 0.139, 0.327, 0.248)	-1112.57253313
2	(0.27, 0.133, 0.118, 0.386, 0.149)	-1101.12077121
3	(0.144, 0.184, 0.082, 0.332, 0.132)	-1266.10842315
0	(0.139, 0.327, 0.242, 0.305, 0.432)	-1082.36127127
3	(0.139, 0.327, 0.242, 0.305, 0.432)	-1023.79208155
0	(0.144, 0.149, 0.14, 0.133, 0.357)	-1152.43558695
2	(0.139, 0.241, 0.135, 0.27, 0.248)	-1061.97672822
2	(0.135, 0.277, 0.184, 0.082, 0.327)	-1112.17278702
3	(0.144, 0.149, 0.14, 0.248, 0.121)	-1291.20671223
2	(0.139, 0.327, 0.242, 0.305, 0.432)	-1023.92723685
1	(0.132, 0.149, 0.242, 0.261, 0.33)	-1055.9920398
4	(0.132, 0.149, 0.242, 0.261, 0.33)	-1051.17833503
3	(0.144, 0.149, 0.14, 0.133, 0.357)	-1231.74316022
0	(0.144, 0.135, 0.27, 0.248, 0.386)	-1110.17558611
0	(0.139, 0.241, 0.135, 0.27, 0.248)	-1106.44253585
0	(0.135, 0.277, 0.184, 0.082, 0.327)	-1112.19763844
1	(0.135, 0.277, 0.184, 0.082, 0.327)	-1068.90093852
3	(0.184, 0.392, 0.133, 0.118, 0.386)	-1190.91878058
2	(0.144, 0.135, 0.27, 0.248, 0.386)	-1084.81642004
4	(0.139, 0.082, 0.305, 0.149, 0.132)	-1306.60252157
2	(0.184, 0.392, 0.133, 0.118, 0.386)	-1104.56556684
0	(0.132, 0.149, 0.242, 0.261, 0.33)	-1110.89960686
3	(0.144, 0.184, 0.404, 0.14, 0.27)	-1171.61990443
0	(0.144, 0.139, 0.327, 0.133, 0.238)	-1117.18081046
1	(0.139, 0.241, 0.135, 0.27, 0.248)	-1053.35695557
4	(0.184, 0.392, 0.133, 0.118, 0.386)	-1109.32543255
1	(0.144, 0.149, 0.14, 0.133, 0.357)	-1082.30167805
0	(0.184, 0.082, 0.241, 0.242, 0.14)	-1113.91202221
1	(0.184, 0.392, 0.133, 0.118, 0.386)	-1046.75878746
0	(0.184, 0.392, 0.133, 0.118, 0.386)	-1089.37041567
3	(0.144, 0.139, 0.082, 0.411, 0.118)	-1315.66069577
1	(0.149, 0.132, 0.277, 0.139, 0.082)	-1090.81060098
4	(0.27, 0.14, 0.149, 0.241, 0.357)	-1123.66101656
4	(0.144, 0.149, 0.14, 0.133, 0.357)	-1197.40472815
3	(0.139, 0.082, 0.305, 0.149, 0.132)	-1356.37446698
1	(0.144, 0.139, 0.327, 0.133, 0.238)	-1061.01466129
0	(0.139, 0.082, 0.305, 0.149, 0.132)	-1120.28063089
0	(0.144, 0.139, 0.332, 0.27, 0.238)	-1112.58935206
4	(0.139, 0.241, 0.149, 0.14, 0.27)	-1235.81628972
0	(0.135, 0.149, 0.14, 0.261, 0.33)	-1122.62813448
4	(0.144, 0.149, 0.14, 0.248, 0.121)	-1303.4031768
2	(0.27, 0.14, 0.149, 0.241, 0.357)	-1051.09888952
1	(0.135, 0.144, 0.184, 0.404, 0.27)	-1057.74812644
4	(0.144, 0.139, 0.332, 0.27, 0.238)	-1188.16790509
4	(0.144, 0.139, 0.082, 0.411, 0.118)	-1222.42983663
0	(0.144, 0.184, 0.082, 0.332, 0.132)	-1110.77433009
4	(0.139, 0.241, 0.135, 0.27, 0.248)	-1124.85431914
3	(0.144, 0.135, 0.27, 0.248, 0.386)	-1049.15070208
3	(0.27, 0.14, 0.244, 0.184, 0.082)	-1278.0070944
1	(0.27, 0.14, 0.244, 0.184, 0.082)	-1090.5923861
3	(0.184, 0.082, 0.241, 0.242, 0.14)	-1237.24517167
4	(0.27, 0.14, 0.244, 0.184, 0.082)	-1226.16458367
3	(0.139, 0.241, 0.135, 0.27, 0.248)	-1131.65748016
2	(0.144, 0.139, 0.332, 0.27, 0.238)	-1127.85605606
4	(0.184, 0.305, 0.241, 0.332, 0.14)	-1178.34929033
2	(0.184, 0.082, 0.241, 0.242, 0.14)	-1149.69808472
2	(0.135, 0.149, 0.14, 0.261, 0.33)	-1096.03150301
1	(0.144, 0.149, 0.14, 0.248, 0.121)	-1074.51386865
4	(0.135, 0.149, 0.14, 0.248, 0.431)	-1149.18947654
2	(0.144, 0.149, 0.14, 0.248, 0.121)	-1195.82987744
3	(0.135, 0.149, 0.14, 0.261, 0.33)	-1170.17877452
2	(0.135, 0.144, 0.139, 0.327, 0.248)	-1108.62767711
4	(0.135, 0.241, 0.327, 0.133, 0.27)	-1172.18943632
1	(0.144, 0.184, 0.082, 0.332, 0.132)	-1068.18538043
3	(0.135, 0.149, 0.14, 0.248, 0.431)	-1115.21907829
3	(0.132, 0.149, 0.242, 0.261, 0.33)	-1083.67649502
1	(0.135, 0.149, 0.14, 0.261, 0.33)	-1063.02682197
4	(0.135, 0.144, 0.139, 0.327, 0.248)	-1202.10951394
2	(0.27, 0.14, 0.244, 0.184, 0.082)	-1136.68830985
0	(0.135, 0.149, 0.14, 0.248, 0.431)	-1125.75879114
4	(0.135, 0.149, 0.14, 0.261, 0.33)	-1167.25730507
0	(0.184, 0.305, 0.241, 0.332, 0.14)	-1108.94855657
1	(0.144, 0.135, 0.27, 0.248, 0.386)	-1044.09818624
1	(0.27, 0.14, 0.244, 0.139, 0.357)	-1020.50363479
2	(0.184, 0.305, 0.241, 0.332, 0.14)	-1070.55211382
3	(0.135, 0.144, 0.139, 0.327, 0.248)	-1186.56971416
3	(0.135, 0.241, 0.327, 0.133, 0.27)	-1174.73890735
3	(0.27, 0.14, 0.244, 0.139, 0.357)	-1107.65843568
2	(0.135, 0.241, 0.327, 0.133, 0.27)	-1025.56253372
1	(0.144, 0.139, 0.082, 0.411, 0.118)	-1083.66803357
3	(0.135, 0.27, 0.133, 0.118, 0.431)	-1141.30537083
0	(0.144, 0.139, 0.082, 0.411, 0.118)	-1116.17393708
2	(0.27, 0.133, 0.118, 0.121, 0.504)	-1062.92036745
0	(0.27, 0.14, 0.244, 0.139, 0.357)	-1115.69809316
4	(0.144, 0.135, 0.27, 0.248, 0.386)	-1020.33899044
2	(0.144, 0.241, 0.327, 0.248, 0.118)	-1048.36504996
2	(0.132, 0.149, 0.242, 0.261, 0.33)	-1109.59158782
2	(0.139, 0.082, 0.305, 0.149, 0.132)	-1243.45001371
1	(0.27, 0.133, 0.118, 0.121, 0.504)	-1023.09093763
3	(0.144, 0.241, 0.327, 0.248, 0.118)	-1190.12826932
3	(0.27, 0.133, 0.118, 0.121, 0.504)	-1098.60865235
1	(0.144, 0.135, 0.36, 0.327, 0.133)	-1054.68269281
0	(0.135, 0.241, 0.327, 0.133, 0.27)	-1110.45748314
0	(0.135, 0.27, 0.14, 0.27, 0.33)	-1107.73687693
2	(0.144, 0.241, 0.332, 0.27, 0.133)	-1037.21606263
4	(0.135, 0.144, 0.184, 0.404, 0.27)	-1128.24203508
1	(0.139, 0.082, 0.305, 0.149, 0.132)	-1085.47123364
2	(0.135, 0.149, 0.14, 0.248, 0.431)	-1074.16134264
2	(0.135, 0.27, 0.14, 0.27, 0.33)	-1025.79967377
2	(0.144, 0.139, 0.082, 0.411, 0.118)	-1128.48366092
0	(0.135, 0.144, 0.184, 0.404, 0.27)	-1108.09737498
0	(0.144, 0.241, 0.332, 0.27, 0.133)	-1128.69059749
1	(0.135, 0.241, 0.327, 0.133, 0.27)	-1057.00988958
1	(0.184, 0.305, 0.149, 0.14, 0.27)	-1070.2258968
2	(0.144, 0.241, 0.332, 0.14, 0.27)	-1022.69786391
1	(0.135, 0.27, 0.133, 0.118, 0.431)	-1064.87027402
1	(0.144, 0.139, 0.332, 0.27, 0.238)	-1060.75362549
3	(0.144, 0.135, 0.36, 0.327, 0.133)	-1169.39008059
3	(0.144, 0.139, 0.332, 0.27, 0.238)	-1156.91183241
4	(0.144, 0.241, 0.332, 0.27, 0.133)	-1166.16711915
2	(0.27, 0.242, 0.144, 0.244, 0.27)	-1100.65415066
3	(0.27, 0.242, 0.144, 0.244, 0.27)	-1141.83074787
0	(0.27, 0.14, 0.244, 0.184, 0.082)	-1137.90209005
4	(0.135, 0.241, 0.139, 0.244, 0.14)	-1276.04559515
2	(0.135, 0.144, 0.184, 0.404, 0.27)	-1076.71055853
